=== EXPERIMENT 15 STARTED AT 2026-01-13 10:33:52.204759 ===
Population size: 20
Data file: /home/bazzo/Scrivania/fjsp_rescheduling/results_scheduling/schedule_simulation_15.pkl
--------------------------------------------------------------------------------

Jobs: 10
Machines: 7
Ops per job: [3, 2, 3, 3, 3, 3, 3, 3, 3, 3]
Starting NSGA-II.
Population: 20
Crossover rate: 0.8, Mutation rate: 0.1
==========================================================================================
n_gen  |  n_eval  | n_nds  |     cv_min    |     cv_avg    |      eps      |   indicator  
Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0x544a52df
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 3350 rows and 273 columns
Presolve time: 0.21s
Presolved: 8714 rows, 1037 columns, 68786 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 1026 integer (986 binary)
Root relaxation presolve removed 10 rows and 2 columns
Root relaxation presolved: 8704 rows, 1035 columns, 68766 nonzeros


Root relaxation: objective 1.000000e+00, 82 iterations, 0.02 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    1.00000    0   23          -    1.00000      -     -    0s
H    0     0                     269.0000000    1.00000   100%     -    0s
H    0     0                     213.0000000    1.00000   100%     -    0s
H    0     0                     115.0000000    1.00000  99.1%     -    0s
H    0     0                     114.0000000    1.00000  99.1%     -    0s
H    0     0                     106.0000000    1.00000  99.1%     -    0s
H    0     0                     102.0000000    1.00000  99.0%     -    0s

Resetting heuristic parameters to focus on improving solution
(using Heuristics=0.5 and RINS=10)...

     0     0   58.05985    0   36  102.00000   58.05985  43.1%     -    0s
     0     0   58.05985    0   29  102.00000   58.05985  43.1%     -    1s
H    0     0                      99.0000000   58.05985  41.4%     -    1s
     0     0   81.00000    0   26   99.00000   81.00000  18.2%     -    1s
     0     2   81.00000    0   17   99.00000   81.00000  18.2%     -    1s
     1     4   81.00000    1   19   99.00000   81.00000  18.2%  82.0    1s
H   40    37                      95.0000000   81.00000  14.7%  49.5    2s
H   46    47                      92.0000000   81.00000  12.0%  50.7    2s
H   63    64                      91.0000000   81.00000  11.0%  48.1    2s
H  146   107                      87.0000000   81.00000  6.90%  31.7    2s
   802   366 infeasible   20        87.00000   81.00000  6.90%  36.0    5s
  2752   886   82.00000   13   40   87.00000   82.00000  5.75%  41.5   10s
  4161   999   83.00000   18   65   87.00000   83.00000  4.60%  43.3   15s
  5913   838 infeasible   20        87.00000   84.00000  3.45%  43.0   20s
  8201   479   85.00000   21   20   87.00000   85.00000  2.30%  40.1   25s

Cutting planes:
  Learned: 5
  Gomory: 35
  Lift-and-project: 26
  Cover: 295
  Implied bound: 112
  Clique: 1
  MIR: 286
  Mixing: 11
  StrongCG: 525
  Flow cover: 1188
  Inf proof: 63
  Zero half: 1008
  RLT: 329
  Relax-and-lift: 224
  PSD: 11

Explored 9700 nodes (369216 simplex iterations) in 27.75 seconds (28.79 work units)
Thread count was 16 (of 16 available processors)

Solution count 10: 87 91 92 ... 213

Optimal solution found (tolerance 1.00e-04)
Best objective 8.700000000000e+01, best bound 8.700000000000e+01, gap 0.0000%

User-callback calls 21402, time in user-callback 0.03 sec

=== SOLUTION ===
Cmax: 20.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=3.0, end=4.0, Machine 5
 - Operation 2: start=4.0, end=8.0, Machine 0
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=8.0, end=10.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=8.0, end=10.0, Machine 4
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=9.0, end=10.0, Machine 3
 - Operation 10: start=10.0, end=12.0, Machine 6
 - Operation 11: start=-0.0, end=3.0, Machine 5
 - Operation 12: start=5.0, end=9.0, Machine 5
 - Operation 13: start=10.0, end=11.0, Machine 3
 - Operation 14: start=-0.0, end=4.0, Machine 2
 - Operation 15: start=5.0, end=6.0, Machine 2
 - Operation 16: start=7.0, end=9.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=6.0, end=9.0, Machine 6
 - Operation 19: start=10.0, end=11.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=10.0, end=13.0, Machine 4
 - Operation 23: start=9.0, end=13.0, Machine 2
 - Operation 24: start=15.0, end=18.0, Machine 6
 - Operation 25: start=18.0, end=20.0, Machine 6
 - Operation 26: start=1.0, end=8.0, Machine 4
 - Operation 27: start=9.0, end=10.0, Machine 5
 - Operation 28: start=10.0, end=11.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 20.0
Model cmax: 20.0

 Objective values: cmax 20.0, quadratric delay 87.0, machine assignments 10

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 5
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 3
   Operation 10 → Machine 6
   Operation 11 → Machine 5
   Operation 12 → Machine 5
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 4
   Operation 23 → Machine 2
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 4
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0xe1ad8f5c
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 3186 rows and 108 columns
Presolve time: 0.21s
Presolved: 8878 rows, 1202 columns, 69291 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 1191 integer (1150 binary)
Root relaxation presolve removed 9 rows and 1 columns
Root relaxation presolved: 8869 rows, 1201 columns, 69282 nonzeros


Root relaxation: objective 5.000000e+00, 306 iterations, 0.04 seconds (0.06 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    5.00000    0    8          -    5.00000      -     -    0s
H    0     0                       5.0000000    5.00000  0.00%     -    0s
     0     0    5.00000    0    8    5.00000    5.00000  0.00%     -    0s

Explored 1 nodes (554 simplex iterations) in 0.44 seconds (0.60 work units)
Thread count was 16 (of 16 available processors)

Solution count 1: 5 

Optimal solution found (tolerance 1.00e-04)
Best objective 5.000000000000e+00, best bound 5.000000000000e+00, gap 0.0000%

User-callback calls 794, time in user-callback 0.00 sec

=== SOLUTION ===
Cmax: 20.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=4.0, end=5.0, Machine 4
 - Operation 2: start=11.0, end=15.0, Machine 0
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=8.0, end=10.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=16.0, end=18.0, Machine 4
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=12.0, end=15.0, Machine 5
 - Operation 10: start=15.0, end=16.0, Machine 4
 - Operation 11: start=-0.0, end=4.0, Machine 4
 - Operation 12: start=5.0, end=11.0, Machine 4
 - Operation 13: start=11.0, end=12.0, Machine 3
 - Operation 14: start=-0.0, end=4.0, Machine 2
 - Operation 15: start=5.0, end=6.0, Machine 2
 - Operation 16: start=7.0, end=9.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=6.0, end=9.0, Machine 6
 - Operation 19: start=16.0, end=17.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=12.0, end=20.0, Machine 3
 - Operation 23: start=-0.0, end=5.0, Machine 5
 - Operation 24: start=10.0, end=13.0, Machine 6
 - Operation 25: start=13.0, end=15.0, Machine 6
 - Operation 26: start=5.0, end=11.0, Machine 5
 - Operation 27: start=11.0, end=12.0, Machine 5
 - Operation 28: start=15.0, end=16.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 20.0
Model cmax: 20.0

 Objective values: cmax 20.0, quadratric delay 314.0, machine assignments 5

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 4
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 3
   Operation 23 → Machine 5
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 5
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0xd1a8ca62
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 2540 rows and 266 columns
Presolve time: 0.21s
Presolved: 9524 rows, 1044 columns, 81900 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 1033 integer (993 binary)
Root relaxation presolve removed 9 rows and 1 columns
Root relaxation presolved: 9515 rows, 1043 columns, 81891 nonzeros


Root relaxation: objective 1.214035e+01, 113 iterations, 0.02 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0   13.00000    0   11          -   13.00000      -     -    0s
H    0     0                      19.0000000   13.00000  31.6%     -    0s
H    0     0                      18.0000000   13.00000  27.8%     -    0s
H    0     0                      17.0000000   15.00000  11.8%     -    0s

Resetting heuristic parameters to focus on improving solution
(using Heuristics=0.5 and RINS=10)...

     0     0   16.00000    0    8   17.00000   16.00000  5.88%     -    1s
     0     0   16.00000    0    8   17.00000   16.00000  5.88%     -    1s
     0     2   16.00000    0    8   17.00000   16.00000  5.88%     -    2s
    19    14   16.00000    1    2   17.00000   16.00000  5.88%   0.0    5s
  2403   671 infeasible   35        17.00000   16.00000  5.88%  27.2   10s
  4816   797   16.00000   31   33   17.00000   16.00000  5.88%  37.5   15s
  7024   805   16.00000   33   10   17.00000   16.00000  5.88%  41.4   20s
  8956   824   16.00000   24   13   17.00000   16.00000  5.88%  43.8   25s
 10501   716   16.00000   32   20   17.00000   16.00000  5.88%  44.4   30s
 12630   587 infeasible   34        17.00000   16.00000  5.88%  46.0   35s
 15330   449 infeasible   31        17.00000   16.00000  5.88%  46.3   41s
 17017   249   16.00000   31   10   17.00000   16.00000  5.88%  47.3   45s
 19507     5 infeasible   34        17.00000   16.00000  5.88%  48.9   51s

Cutting planes:
  Learned: 9
  Gomory: 92
  Lift-and-project: 39
  Cover: 492
  Implied bound: 21
  Projected implied bound: 21
  MIR: 268
  Mixing: 9
  StrongCG: 271
  Flow cover: 778
  GUB cover: 3
  Inf proof: 110
  Zero half: 730
  Network: 1
  RLT: 445
  Relax-and-lift: 273
  BQP: 1
  PSD: 2

Explored 19739 nodes (978219 simplex iterations) in 51.18 seconds (66.37 work units)
Thread count was 16 (of 16 available processors)

Solution count 3: 17 18 19 

Optimal solution found (tolerance 1.00e-04)
Best objective 1.700000000000e+01, best bound 1.700000000000e+01, gap 0.0000%

User-callback calls 49358, time in user-callback 0.17 sec

=== SOLUTION ===
Cmax: 17.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=3.0, end=4.0, Machine 4
 - Operation 2: start=9.0, end=12.0, Machine 6
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=10.0, end=12.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=12.0, end=14.0, Machine 4
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=5.0, end=6.0, Machine 3
 - Operation 10: start=16.0, end=17.0, Machine 0
 - Operation 11: start=-0.0, end=3.0, Machine 5
 - Operation 12: start=4.0, end=6.0, Machine 0
 - Operation 13: start=16.0, end=17.0, Machine 3
 - Operation 14: start=-0.0, end=4.0, Machine 2
 - Operation 15: start=5.0, end=6.0, Machine 2
 - Operation 16: start=15.0, end=17.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=6.0, end=9.0, Machine 6
 - Operation 19: start=16.0, end=17.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=6.0, end=14.0, Machine 3
 - Operation 22: start=14.0, end=17.0, Machine 4
 - Operation 23: start=7.0, end=11.0, Machine 2
 - Operation 24: start=12.0, end=15.0, Machine 6
 - Operation 25: start=15.0, end=17.0, Machine 6
 - Operation 26: start=3.0, end=9.0, Machine 5
 - Operation 27: start=9.0, end=10.0, Machine 5
 - Operation 28: start=15.0, end=16.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 17.0
Model cmax: 17.0

 Objective values: cmax 17.0, quadratric delay 314.0, machine assignments 10

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 6
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 3
   Operation 10 → Machine 0
   Operation 11 → Machine 5
   Operation 12 → Machine 0
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 4
   Operation 23 → Machine 2
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 5
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
==========================================================
UNIQUE INDIVIDUAL 5/5 (Original index: 8): [0 3 5 5 1 5 1 3 0 4 3 3 4 2 0 4 1 1 5 4 2 2 0 4 5 5 3 4 0 8 7 1 2 7 4 3 4
 0 0 0 8 8 9 3 6 2 1 9 5 3 5 9 6 2 4 6 7 5]
Value of the first objective: 297.0.
Value of the second objective: 11.0.
Value of the third objective: 20.0.

============================================================
SCHEDULE SUMMARY
============================================================
Op   Job  Machine  Start    End      Dur    Status      
------------------------------------------------------------
3    1    6        0.0      3.0      3.0    TO_PROCESS  
8    3    N/A      0.0      2.0      2.0    TO_PROCESS  
11   4    4        0.0      4.0      4.0    TO_PROCESS  
20   7    3        0.0      1.0      1.0    TO_PROCESS  
23   8    5        0.0      5.0      5.0    TO_PROCESS  
21   7    3        1.0      9.0      8.0    TO_PROCESS  
0    0    N/A      2.0      3.0      1.0    TO_PROCESS  
14   5    N/A      3.0      11.0     8.0    TO_PROCESS  
17   6    2        3.0      6.0      3.0    TO_PROCESS  
1    0    4        4.0      5.0      1.0    TO_PROCESS  
5    2    6        5.0      6.0      1.0    TO_PROCESS  
12   4    5        5.0      9.0      4.0    TO_PROCESS  
26   9    4        5.0      12.0     7.0    TO_PROCESS  
2    0    6        6.0      9.0      3.0    TO_PROCESS  
6    2    2        6.0      7.0      1.0    TO_PROCESS  
4    1    2        8.0      12.0     4.0    TO_PROCESS  
9    3    5        9.0      12.0     3.0    TO_PROCESS  
24   8    6        9.0      12.0     3.0    TO_PROCESS  
13   4    3        10.0     11.0     1.0    TO_PROCESS  
10   3    4        12.0     13.0     1.0    TO_PROCESS  
25   8    6        12.0     14.0     2.0    TO_PROCESS  
27   9    5        12.0     13.0     1.0    TO_PROCESS  
7    2    4        13.0     15.0     2.0    TO_PROCESS  
15   5    5        13.0     18.0     5.0    TO_PROCESS  
28   9    N/A      13.0     14.0     1.0    TO_PROCESS  
18   6    6        14.0     17.0     3.0    TO_PROCESS  
22   7    N/A      14.0     18.0     4.0    TO_PROCESS  
16   5    2        18.0     20.0     2.0    TO_PROCESS  
19   6    5        18.0     19.0     1.0    TO_PROCESS  

------------------------------------------------------------
PER-MACHINE SCHEDULE:
------------------------------------------------------------
Machine 0: 8(0-2) → 0(2-3) → 14(3-11) → 28(13-14) → 22(14-18)
Machine 2: 17(3-6) → 6(6-7) → 4(8-12) → 16(18-20)
Machine 3: 20(0-1) → 21(1-9) → 13(10-11)
Machine 4: 11(0-4) → 1(4-5) → 26(5-12) → 10(12-13) → 7(13-15)
Machine 5: 23(0-5) → 12(5-9) → 9(9-12) → 27(12-13) → 15(13-18) → 19(18-19)
Machine 6: 3(0-3) → 5(5-6) → 2(6-9) → 24(9-12) → 25(12-14) → 18(14-17)

Makespan: 20.0
============================================================

Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0x3357d134
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 3350 rows and 273 columns
Presolve time: 0.21s
Presolved: 8714 rows, 1037 columns, 68786 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 1026 integer (986 binary)
Root relaxation presolve removed 10 rows and 2 columns
Root relaxation presolved: 8704 rows, 1035 columns, 68766 nonzeros


Root relaxation: objective 1.000000e+00, 82 iterations, 0.02 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    1.00000    0   20          -    1.00000      -     -    0s
H    0     0                     332.0000000    1.00000   100%     -    0s
H    0     0                     282.0000000    1.00000   100%     -    0s
H    0     0                     231.0000000    1.00000   100%     -    0s
H    0     0                     205.0000000    1.00000   100%     -    0s
H    0     0                     158.0000000    1.00000  99.4%     -    0s
H    0     0                     131.0000000    1.00000  99.2%     -    0s
H    0     0                     127.0000000    1.00000  99.2%     -    0s
H    0     0                     124.0000000    1.00000  99.2%     -    0s
H    0     0                     121.0000000    1.00000  99.2%     -    0s
H    0     0                     118.0000000    1.00000  99.2%     -    0s
H    0     0                     113.0000000    1.00000  99.1%     -    0s
     0     0   81.00000    0   20  113.00000   81.00000  28.3%     -    0s

Resetting heuristic parameters to focus on improving solution
(using Heuristics=0.5 and RINS=10)...

     0     0   81.00000    0   35  113.00000   81.00000  28.3%     -    1s
     0     0   81.00000    0   32  113.00000   81.00000  28.3%     -    1s
     0     0   81.00000    0   14  113.00000   81.00000  28.3%     -    1s
     0     2   81.00000    0   14  113.00000   81.00000  28.3%     -    1s
     1     4   81.00000    1   18  113.00000   81.00000  28.3%   6.0    1s
H    7    12                     112.0000000   81.00000  27.7%  11.7    2s
H    9    12                      89.0000000   81.00000  8.99%  21.2    2s
H   15    10                      88.0000000   81.00000  7.95%  27.3    2s
  1014   612   81.00000   27   26   88.00000   81.00000  7.95%  21.2    5s
  2327  1166   82.00000   16   14   88.00000   81.00000  7.95%  31.7   10s
  2331  1169   83.00000   33   67   88.00000   82.00000  6.82%  31.6   17s
H 2331  1110                      87.0000000   82.00000  5.75%  31.6   18s
  2333  1111   82.00000   15   64   87.00000   82.00000  5.75%  31.6   21s
  2335  1113   83.00000   22   22   87.00000   82.00000  5.75%  31.6   25s

Cutting planes:
  Learned: 8
  Gomory: 44
  Lift-and-project: 43
  Cover: 168
  Implied bound: 24
  Projected implied bound: 3
  Clique: 1
  MIR: 299
  Mixing: 4
  StrongCG: 228
  Flow cover: 704
  GUB cover: 16
  Inf proof: 32
  Zero half: 145
  RLT: 35
  Relax-and-lift: 57
  PSD: 4

Explored 2338 nodes (79625 simplex iterations) in 30.75 seconds (32.91 work units)
Thread count was 16 (of 16 available processors)

Solution count 10: 87 88 89 ... 131

Optimal solution found (tolerance 1.00e-04)
Best objective 8.700000000000e+01, best bound 8.700000000000e+01, gap 0.0000%

User-callback calls 18229, time in user-callback 0.09 sec

=== SOLUTION ===
Cmax: 20.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=3.0, end=4.0, Machine 5
 - Operation 2: start=4.0, end=8.0, Machine 0
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=8.0, end=10.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=8.0, end=10.0, Machine 4
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=9.0, end=10.0, Machine 3
 - Operation 10: start=10.0, end=11.0, Machine 0
 - Operation 11: start=-0.0, end=3.0, Machine 5
 - Operation 12: start=6.0, end=10.0, Machine 5
 - Operation 13: start=10.0, end=11.0, Machine 3
 - Operation 14: start=-0.0, end=4.0, Machine 2
 - Operation 15: start=5.0, end=6.0, Machine 2
 - Operation 16: start=7.0, end=9.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=6.0, end=9.0, Machine 6
 - Operation 19: start=10.0, end=11.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=10.0, end=13.0, Machine 4
 - Operation 23: start=9.0, end=13.0, Machine 2
 - Operation 24: start=13.0, end=17.0, Machine 4
 - Operation 25: start=18.0, end=20.0, Machine 6
 - Operation 26: start=1.0, end=8.0, Machine 4
